   4.5000000e+02   4.1705520e+00  -1.0789115e-02  -3.5085328e-02   4.1705520e+00  -1.0789115e-02  -3.5085328e-02
   4.5010000e+02   4.1705140e+00  -8.7966164e-03  -3.5129064e-02   4.1705140e+00  -8.7966164e-03  -3.5129064e-02
   4.5020000e+02   4.1704820e+00  -6.7754768e-03  -3.5046212e-02   4.1704820e+00  -6.7754768e-03  -3.5046212e-02
   4.5030000e+02   4.1704556e+00  -4.7331376e-03  -3.4837716e-02   4.1704556e+00  -4.7331376e-03  -3.4837716e-02
   4.5040000e+02   4.1704356e+00  -2.6771714e-03  -3.4504791e-02   4.1704356e+00  -2.6771714e-03  -3.4504791e-02
   4.5050000e+02   4.1704224e+00  -6.1527756e-04  -3.4048947e-02   4.1704224e+00  -6.1527756e-04  -3.4048947e-02
   4.5060000e+02   4.1704164e+00   1.4447252e-03  -3.3472048e-02   4.1704164e+00   1.4447252e-03  -3.3472048e-02
   4.5070000e+02   4.1704168e+00   3.4949138e-03  -3.2776357e-02   4.1704168e+00   3.4949138e-03  -3.2776357e-02
   4.5080000e+02   4.1704248e+00   5.5272836e-03  -3.1964570e-02   4.1704248e+00   5.5272836e-03  -3.1964570e-02
   4.5090000e+02   4.1704392e+00   7.5337812e-03  -3.1039820e-02   4.1704392e+00   7.5337812e-03  -3.1039820e-02
   4.5100000e+02   4.1704604e+00   9.5063504e-03  -3.0005660e-02   4.1704604e+00   9.5063504e-03  -3.0005660e-02
   4.5110000e+02   4.1704880e+00   1.1436984e-02  -2.8866026e-02   4.1704880e+00   1.1436984e-02  -2.8866026e-02
   4.5120000e+02   4.1705212e+00   1.3317788e-02  -2.7625188e-02   4.1705212e+00   1.3317788e-02  -2.7625188e-02
   4.5130000e+02   4.1705596e+00   1.5141042e-02  -2.6287706e-02   4.1705596e+00   1.5141042e-02  -2.6287706e-02
   4.5140000e+02   4.1706028e+00   1.6899248e-02  -2.4858404e-02   4.1706028e+00   1.6899248e-02  -2.4858404e-02
   4.5150000e+02   4.1706500e+00   1.8585174e-02  -2.3342358e-02   4.1706500e+00   1.8585174e-02  -2.3342358e-02
   4.5160000e+02   4.1707004e+00   2.0191884e-02  -2.1744924e-02   4.1707004e+00   2.0191884e-02  -2.1744924e-02
   4.5170000e+02   4.1707532e+00   2.1712771e-02  -2.0071756e-02   4.1707532e+00   2.1712771e-02  -2.0071756e-02
   4.5180000e+02   4.1708080e+00   2.3141593e-02  -1.8328828e-02   4.1708080e+00   2.3141593e-02  -1.8328828e-02
   4.5190000e+02   4.1708632e+00   2.4472508e-02  -1.6522420e-02   4.1708632e+00   2.4472508e-02  -1.6522420e-02
   4.5200000e+02   4.1709184e+00   2.5700116e-02  -1.4659098e-02   4.1709184e+00   2.5700116e-02  -1.4659098e-02
   4.5210000e+02   4.1709724e+00   2.6819503e-02  -1.2745663e-02   4.1709724e+00   2.6819503e-02  -1.2745663e-02
