   4.5000000e+02   4.9910712e+00   2.1599157e-01   3.4876822e-02   4.9910712e+00   2.1599157e-01   3.4876822e-02
   4.5010000e+02   4.9914796e+00   2.1805610e-01   4.6855000e-02   4.9914796e+00   2.1805610e-01   4.6855000e-02
   4.5020000e+02   4.9918592e+00   2.1946191e-01   5.8686480e-02   4.9918592e+00   2.1946191e-01   5.8686480e-02
   4.5030000e+02   4.9922052e+00   2.2020484e-01   7.0335024e-02   4.9922052e+00   2.2020484e-01   7.0335024e-02
   4.5040000e+02   4.9925128e+00   2.2028259e-01   8.1764996e-02   4.9925128e+00   2.2028259e-01   8.1764996e-02
   4.5050000e+02   4.9927792e+00   2.1969481e-01   9.2941496e-02   4.9927792e+00   2.1969481e-01   9.2941496e-02
   4.5060000e+02   4.9929996e+00   2.1844302e-01   1.0383049e-01   4.9929996e+00   2.1844302e-01   1.0383049e-01
   4.5070000e+02   4.9931724e+00   2.1653070e-01   1.1439891e-01   4.9931724e+00   2.1653070e-01   1.1439891e-01
   4.5080000e+02   4.9932948e+00   2.1396320e-01   1.2461476e-01   4.9932948e+00   2.1396320e-01   1.2461476e-01
   4.5090000e+02   4.9933648e+00   2.1074783e-01   1.3444724e-01   4.9933648e+00   2.1074783e-01   1.3444724e-01
   4.5100000e+02   4.9933820e+00   2.0689379e-01   1.4386681e-01   4.9933820e+00   2.0689379e-01   1.4386681e-01
   4.5110000e+02   4.9933456e+00   2.0241220e-01   1.5284530e-01   4.9933456e+00   2.0241220e-01   1.5284530e-01
   4.5120000e+02   4.9932564e+00   1.9731603e-01   1.6135597e-01   4.9932564e+00   1.9731603e-01   1.6135597e-01
   4.5130000e+02   4.9931148e+00   1.9162014e-01   1.6937360e-01   4.9931148e+00   1.9162014e-01   1.6937360e-01
   4.5140000e+02   4.9929228e+00   1.8534122e-01   1.7687451e-01   4.9929228e+00   1.8534122e-01   1.7687451e-01
   4.5150000e+02   4.9926820e+00   1.7849772e-01   1.8383665e-01   4.9926820e+00   1.7849772e-01   1.8383665e-01
   4.5160000e+02   4.9923960e+00   1.7110986e-01   1.9023964e-01   4.9923960e+00   1.7110986e-01   1.9023964e-01
   4.5170000e+02   4.9920676e+00   1.6319957e-01   1.9606478e-01   4.9920676e+00   1.6319957e-01   1.9606478e-01
   4.5180000e+02   4.9917012e+00   1.5479039e-01   2.0129512e-01   4.9917012e+00   1.5479039e-01   2.0129512e-01
   4.5190000e+02   4.9913004e+00   1.4590745e-01   2.0591546e-01   4.9913004e+00   1.4590745e-01   2.0591546e-01
   4.5200000e+02   4.9908708e+00   1.3657737e-01   2.0991241e-01   4.9908708e+00   1.3657737e-01   2.0991241e-01
   4.5210000e+02   4.9904168e+00   1.2682820e-01   2.1327436e-01   4.9904168e+00   1.2682820e-01   2.1327436e-01
   4.5220000e+02   4.9899444e+00   1.1668934e-01   2.1599157e-01   4.9899444e+00   1.1668934e-01   2.1599157e-01
   4.5230000e+02   4.9894588e+00   1.0619144e-01   2.1805610e-01   4.9894588e+00   1.0619144e-01   2.1805610e-01
   4.5240000e+02   4.9889660e+00   9.5366304e-02   2.1946191e-01   4.9889660e+00   9.5366304e-02   2.1946191e-01
   4.5250000e+02   4.9884720e+00   8.4246808e-02   2.2020484e-01   4.9884720e+00   8.4246808e-02   2.2020484e-01
   4.5260000e+02   4.9879824e+00   7.2866796e-02   2.2028259e-01   4.9879824e+00   7.2866796e-02   2.2028259e-01
   4.5270000e+02   4.9875032e+00   6.1260956e-02   2.1969481e-01   4.9875032e+00   6.1260956e-02   2.1969481e-01
   4.5280000e+02   4.9870400e+00   4.9464724e-02   2.1844302e-01   4.9870400e+00   4.9464724e-02   2.1844302e-01
   4.5290000e+02   4.9865984e+00   3.7514166e-02   2.1653070e-01   4.9865984e+00   3.7514166e-02   2.1653070e-01
   4.5300000e+02   4.9861836e+00   2.5445858e-02   2.1396320e-01   4.9861836e+00   2.5445858e-02   2.1396320e-01
   4.5310000e+02   4.9858000e+00   1.3296767e-02   2.1074783e-01   4.9858000e+00   1.3296767e-02   2.1074783e-01
   4.5320000e+02   4.9854532e+00   1.1041329e-03   2.0689379e-01   4.9854532e+00   1.1041329e-03   2.0689379e-01
   4.5330000e+02   4.9851460e+00  -1.1094659e-02   2.0241220e-01   4.9851460e+00  -1.1094659e-02   2.0241220e-01
   4.5340000e+02   4.9848828e+00  -2.3262199e-02   1.9731603e-01   4.9848828e+00  -2.3262199e-02   1.9731603e-01
   4.5350000e+02   4.9846664e+00  -3.5361179e-02   1.9162014e-01   4.9846664e+00  -3.5361179e-02   1.9162014e-01
   4.5360000e+02   4.9844992e+00  -4.7354516e-02   1.8534122e-01   4.9844992e+00  -4.7354516e-02   1.8534122e-01
   4.5370000e+02   4.9843836e+00  -5.9205476e-02   1.7849772e-01   4.9843836e+00  -5.9205476e-02   1.7849772e-01
   4.5380000e+02   4.9843200e+00  -7.0877796e-02   1.7110986e-01   4.9843200e+00  -7.0877796e-02   1.7110986e-01
   4.5390000e+02   4.9843100e+00  -8.2335812e-02   1.6319957e-01   4.9843100e+00  -8.2335812e-02   1.6319957e-01
   4.5400000e+02   4.9843532e+00  -9.3544572e-02   1.5479039e-01   4.9843532e+00  -9.3544572e-02   1.5479039e-01
   4.5410000e+02   4.9844492e+00  -1.0446996e-01   1.4590745e-01   4.9844492e+00  -1.0446996e-01   1.4590745e-01
   4.5420000e+02   4.9845964e+00  -1.1507881e-01   1.3657737e-01   4.9845964e+00  -1.1507881e-01   1.3657737e-01
   4.5430000e+02   4.9847936e+00  -1.2533901e-01   1.2682820e-01   4.9847936e+00  -1.2533901e-01   1.2682820e-01
   4.5440000e+02   4.9850380e+00  -1.3521962e-01   1.1668934e-01   4.9850380e+00  -1.3521962e-01   1.1668934e-01
   4.5450000e+02   4.9853268e+00  -1.4469095e-01   1.0619144e-01   4.9853268e+00  -1.4469095e-01   1.0619144e-01
   4.5460000e+02   4.9856564e+00  -1.5372466e-01   9.5366304e-02   4.9856564e+00  -1.5372466e-01   9.5366304e-02
   4.5470000e+02   4.9860228e+00  -1.6229383e-01   8.4246808e-02   4.9860228e+00  -1.6229383e-01   8.4246808e-02
   4.5480000e+02   4.9864220e+00  -1.7037304e-01   7.2866796e-02   4.9864220e+00  -1.7037304e-01   7.2866796e-02
   4.5490000e+02   4.9868484e+00  -1.7793843e-01   6.1260956e-02   4.9868484e+00  -1.7793843e-01   6.1260956e-02
   4.5500000e+02   4.9872980e+00  -1.8496772e-01   4.9464724e-02   4.9872980e+00  -1.8496772e-01   4.9464724e-02
   4.5510000e+02   4.9877644e+00  -1.9144032e-01   3.7514166e-02   4.9877644e+00  -1.9144032e-01   3.7514166e-02
   4.5520000e+02   4.9882428e+00  -1.9733731e-01   2.5445858e-02   4.9882428e+00  -1.9733731e-01   2.5445858e-02
   4.5530000e+02   4.9887268e+00  -2.0264149e-01   1.3296767e-02   4.9887268e+00  -2.0264149e-01   1.3296767e-02
   4.5540000e+02   4.9892112e+00  -2.0733743e-01   1.1041329e-03   4.9892112e+00  -2.0733743e-01   1.1041329e-03
   4.5550000e+02   4.9896896e+00  -2.1141149e-01  -1.1094659e-02   4.9896896e+00  -2.1141149e-01  -1.1094659e-02
   4.5560000e+02   4.9901572e+00  -2.1485183e-01  -2.3262199e-02   4.9901572e+00  -2.1485183e-01  -2.3262199e-02
   4.5570000e+02   4.9906072e+00  -2.1764842e-01  -3.5361179e-02   4.9906072e+00  -2.1764842e-01  -3.5361179e-02
   4.5580000e+02   4.9910356e+00  -2.1979313e-01  -4.7354516e-02   4.9910356e+00  -2.1979313e-01  -4.7354516e-02
   4.5590000e+02   4.9914360e+00  -2.2127965e-01  -5.9205476e-02   4.9914360e+00  -2.2127965e-01  -5.9205476e-02
   4.5600000e+02   4.9918048e+00  -2.2210358e-01  -7.0877796e-02   4.9918048e+00  -2.2210358e-01  -7.0877796e-02
   4.5610000e+02   4.9921368e+00  -2.2226244e-01  -8.2335812e-02   4.9921368e+00  -2.2226244e-01  -8.2335812e-02
   4.5620000e+02   4.9924284e+00  -2.2175562e-01  -9.3544572e-02   4.9924284e+00  -2.2175562e-01  -9.3544572e-02
   4.5630000e+02   4.9926764e+00  -2.2058447e-01  -1.0446996e-01   4.9926764e+00  -2.2058447e-01  -1.0446996e-01
   4.5640000e+02   4.9928772e+00  -2.1875224e-01  -1.1507881e-01   4.9928772e+00  -2.1875224e-01  -1.1507881e-01
   4.5650000e+02   4.9930292e+00  -2.1626411e-01  -1.2533901e-01   4.9930292e+00  -2.1626411e-01  -1.2533901e-01
   4.5660000e+02   4.9931304e+00  -2.1312718e-01  -1.3521962e-01   4.9931304e+00  -2.1312718e-01  -1.3521962e-01
   4.5670000e+02   4.9931800e+00  -2.0935047e-01  -1.4469095e-01   4.9931800e+00  -2.0935047e-01  -1.4469095e-01
   4.5680000e+02   4.9931768e+00  -2.0494487e-01  -1.5372466e-01   4.9931768e+00  -2.0494487e-01  -1.5372466e-01
   4.5690000e+02   4.9931216e+00  -1.9992317e-01  -1.6229383e-01   4.9931216e+00  -1.9992317e-01  -1.6229383e-01
   4.5700000e+02   4.9930148e+00  -1.9430000e-01  -1.7037304e-01   4.9930148e+00  -1.9430000e-01  -1.7037304e-01
   4.5710000e+02   4.9928580e+00  -1.8809182e-01  -1.7793843e-01   4.9928580e+00  -1.8809182e-01  -1.7793843e-01
   4.5720000e+02   4.9926536e+00  -1.8131689e-01  -1.8496772e-01   4.9926536e+00  -1.8131689e-01  -1.8496772e-01
   4.5730000e+02   4.9924036e+00  -1.7399519e-01  -1.9144032e-01   4.9924036e+00  -1.7399519e-01  -1.9144032e-01
   4.5740000e+02   4.9921112e+00  -1.6614844e-01  -1.9733731e-01   4.9921112e+00  -1.6614844e-01  -1.9733731e-01
   4.5750000e+02   4.9917808e+00  -1.5779998e-01  -2.0264149e-01   4.9917808e+00  -1.5779998e-01  -2.0264149e-01
   4.5760000e+02   4.9914156e+00  -1.4897476e-01  -2.0733743e-01   4.9914156e+00  -1.4897476e-01  -2.0733743e-01
   4.5770000e+02   4.9910212e+00  -1.3969922e-01  -2.1141149e-01   4.9910212e+00  -1.3969922e-01  -2.1141149e-01
   4.5780000e+02   4.9906016e+00  -1.3000125e-01  -2.1485183e-01   4.9906016e+00  -1.3000125e-01  -2.1485183e-01
   4.5790000e+02   4.9901620e+00  -1.1991008e-01  -2.1764842e-01   4.9901620e+00  -1.1991008e-01  -2.1764842e-01
   4.5800000e+02   4.9897088e+00  -1.0945619e-01  -2.1979313e-01   4.9897088e+00  -1.0945619e-01  -2.1979313e-01
   4.5810000e+02   4.9892468e+00  -9.8671232e-02  -2.2127965e-01   4.9892468e+00  -9.8671232e-02  -2.2127965e-01
   4.5820000e+02   4.9887820e+00  -8.7587920e-02  -2.2210358e-01   4.9887820e+00  -8.7587920e-02  -2.2210358e-01
   4.5830000e+02   4.9883200e+00  -7.6239920e-02  -2.2226244e-01   4.9883200e+00  -7.6239920e-02  -2.2226244e-01
   4.5840000e+02   4.9878668e+00  -6.4661764e-02  -2.2175562e-01   4.9878668e+00  -6.4661764e-02  -2.2175562e-01
   4.5850000e+02   4.9874276e+00  -5.2888732e-02  -2.2058447e-01   4.9874276e+00  -5.2888732e-02  -2.2058447e-01
   4.5860000e+02   4.9870076e+00  -4.0956744e-02  -2.1875224e-01   4.9870076e+00  -4.0956744e-02  -2.1875224e-01
   4.5870000e+02   4.9866128e+00  -2.8902263e-02  -2.1626411e-01   4.9866128e+00  -2.8902263e-02  -2.1626411e-01
   4.5880000e+02   4.9862472e+00  -1.6762168e-02  -2.1312718e-01   4.9862472e+00  -1.6762168e-02  -2.1312718e-01
   4.5890000e+02   4.9859156e+00  -4.5736404e-03  -2.0935047e-01   4.9859156e+00  -4.5736404e-03  -2.0935047e-01
   4.5900000e+02   4.9856224e+00   7.6259572e-03  -2.0494487e-01   4.9856224e+00   7.6259572e-03  -2.0494487e-01
   4.5910000e+02   4.9853704e+00   1.9799204e-02  -1.9992317e-01   4.9853704e+00   1.9799204e-02  -1.9992317e-01
   4.5920000e+02   4.9851636e+00   3.1908747e-02  -1.9430000e-01   4.9851636e+00   3.1908747e-02  -1.9430000e-01
   4.5930000e+02   4.9850036e+00   4.3917432e-02  -1.8809182e-01   4.9850036e+00   4.3917432e-02  -1.8809182e-01
   4.5940000e+02   4.9848932e+00   5.5788424e-02  -1.8131689e-01   4.9848932e+00   5.5788424e-02  -1.8131689e-01
   4.5950000e+02   4.9848336e+00   6.7485356e-02  -1.7399519e-01   4.9848336e+00   6.7485356e-02  -1.7399519e-01
   4.5960000e+02   4.9848252e+00   7.8972424e-02  -1.6614844e-01   4.9848252e+00   7.8972424e-02  -1.6614844e-01
   4.5970000e+02   4.9848680e+00   9.0214540e-02  -1.5779998e-01   4.9848680e+00   9.0214540e-02  -1.5779998e-01
   4.5980000e+02   4.9849624e+00   1.0117745e-01  -1.4897476e-01   4.9849624e+00   1.0117745e-01  -1.4897476e-01
   4.5990000e+02   4.9851068e+00   1.1182782e-01  -1.3969922e-01   4.9851068e+00   1.1182782e-01  -1.3969922e-01
   4.6000000e+02   4.9852992e+00   1.2213341e-01  -1.3000125e-01   4.9852992e+00   1.2213341e-01  -1.3000125e-01
   4.6010000e+02   4.9855376e+00   1.3206309e-01  -1.1991008e-01   4.9855376e+00   1.3206309e-01  -1.1991008e-01
   4.6020000e+02   4.9858196e+00   1.4158702e-01  -1.0945619e-01   4.9858196e+00   1.4158702e-01  -1.0945619e-01
   4.6030000e+02   4.9861412e+00   1.5067667e-01  -9.8671232e-02   4.9861412e+00   1.5067667e-01  -9.8671232e-02
   4.6040000e+02   4.9864988e+00   1.5930495e-01  -8.7587920e-02   4.9864988e+00   1.5930495e-01  -8.7587920e-02
   4.6050000e+02   4.9868880e+00   1.6744626e-01  -7.6239920e-02   4.9868880e+00   1.6744626e-01  -7.6239920e-02
   4.6060000e+02   4.9873044e+00   1.7507652e-01  -6.4661764e-02   4.9873044e+00   1.7507652e-01  -6.4661764e-02
   4.6070000e+02   4.9877428e+00   1.8217330e-01  -5.2888732e-02   4.9877428e+00   1.8217330e-01  -5.2888732e-02
